dealer_id,employee_id,employee_name,employee_role,hire_date,employee_email,employee_phone,vin,vehicle_brand,vehicle_model,vehicle_year,vehicle_price_usd,sale_date,customer_state,sales_status
D004,E1008,Amanda Anderson,sale Consultant,2022-06-25,amanda.anderson@sunsetautos.com,555-300-4567,479081V4NESFC8WH1,Ford,Explorer,2019,31430.52,2024-04-08,az,Delivered 
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,TZYLXM8WEAJ0V8E6U,Hyundai,Sonata,2020,18974.32,2025-05-13,NY,Sold
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,VKM5F6K12J020BT1A,Kia,Sorento,2018,23480,28/02/2024,FL,pending
D003,E1005,David Wilson,Sales Associate,2019-05-18,david.wilson @sunsetautos.com,(555) 878-2211,GAA33DUG8JKA73LN9,Kia,Optima,2019,15739.09,2022-11-22,GA,Pending
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,CAUFCU5HR0GHSZBXN,Chevrolet,Tahoe,2015,34617,2025-06-05,NC,Delivered
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,BEBWGVYSWEYJ9GTV7,Foord,Mustang,2019,27646.48,2025-04-29,GA,sold
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,R6HKGR5TS2AXYXZ80,Nissan,Rogue Sport,2017,22128.41,2023/10/18,AL,Delivered
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,ED1Y36SR5U05CF2XK,Toyota,Tacoma,2020,31866.07,2022-03-22,GA,Sold
D001,e1001,Johnmiller,Sale Associate,2022-03-14,johnmiller.@sunsetauto.com,555-213-7788,68MXAVMSKTMPW9AC,Toyota,Corolla,2019,16918.74,2025-04-24,NY,Sold
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,ALUL05DSPRKYVZMRF,Toyota,RAV4,2018,23673,2024-10-17,Washington,pending
D013,E1026,Susan Mitchell,Sales Manager,2020-07-20,susan.mitchell@sunsetautos.com,,JJBWF36MHZSM21P7A,Nissan,Leaf,2014,$8500.00,2025-10-25,FL,Sold
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,0R88FDADBMY4G1KMY,Chevrole,Tahoe,2020,$41981.63,2025-04-16,TX,Sold 
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,166EVY1V5VS5AHVZN,Ford,Mustang,2017,28760.07,2025-02-03,CA,Sold
D006,E1011,Daniel White,Sales Associate,2020-04-03,daniel.white@sunsetautos.com,555-600-1234,X7D3EDKJSEH275B17,Tota,Corolla,2020,0,2023-04-05,NC,Delivered
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,VKWNBCBS6YSKSEPKT,Ford,Escape,2020,21888,2024-08-28,OH,sold
D007,E1013,Kevin Martin,Sales consultant,2016-01-11,kevin.marti@sunsetautos.com,555-321-9090,PJCGGUB1ZL42VM45R,BMW,X3,2016,29239,2023-10-16,CA,Cancelled
D003,E1005,David Wilson,Sales Associate,2019-05-18,david.wilson @sunsetautos.com,(555) 878-2211,59V4LLUV0HBW3JXA3,Jeep,Grand Cherokee,2022,36594,2025-06-13,WA,sold
D013,E1026,Susan Mitchell,Sales Manager,2020-07-20,susan.mitchell@sunsetautos.com,,5PTUJEJHW40AMKNV8,Ford,Mustang,2017,25536.07,2025/09/28,AZ,delivered
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,PRJFV5KSN5KDUXE28,Kia,Sportage,2020,26657,2025-01-07,MI,sold
D014,E1028,Lisa Carter,Sales Associate,2022-08-08,lisa.carter@sunsetautos.com,555-220-6677,DV9UJ1TPPP451B9L2,Kia,Sportage,2019,26089.28,2025-02-07,CA,In Transit
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,0FP0DAEGYV2H7ZDDP,Ram,1500,2020,-37595.03,2025/08/25,Illinois,SOLD
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,GU9P7W6XZ9DNCAG2X,Hnda,CR-V,2018,22955,2024-06-27,FL,delivered
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,G0144HF715ZNNL3E7,Ford,Mustang,2016,26826,30/11/2025,VA,SOLD
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,9LVL12KG67YCEYU44,Chevrolet,Tahoe,2021,42154.15,03-27-2024,MS,delivered
D008,E1015,Steven Perez,Internet Sales,2022-10-05,steven.perez@sunsetautos.com,555-812-0000,DLXJ0W4GSA6NA7JA6,Honda,Civic LX,2015,11567,2023-11-28,FL,Delivered
D006,E1012,Patricia Harris,Sales Mnager,2019-08-19,patricia.harris@sunsetautos.com,555-789-4561,NADA5FKEDKUKNVV8P,Hyundai,Sonata,2016,12217.25,2025-05-22,MI,In Progress
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,04Z2263VC1SNVUBB0,Ford,Explorer,2022,33359.75,25/11/2025,MI,soldd
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetautos.com,555-654-2200,V7S3DHY8HFYCGCE2K,Nissan,Rogue Sport,2018,19463.26,2022-01-13,CA,SOLD
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,FMGV27FT1S931VSKB,Chevrolet,Tahoe,2022,42743.78,2022/12/16,VA,soldd
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,VACCKB2DFW1BXFBYU,Jeep,Grand Cherokee,2019,$31225.95,13/11/2022,VA,delivered
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,AFDDCDSE5HAWCMRY,Hyundai,Kona,2020,22225.57,2024-12-25,OR,Sold
D003,E1006,Jessica Moore,Sales Consultant,2018-09-09,jessica.moore@sunsetautos.com,555-120-33,FJJ4EZW6T6AZREFCZ,Ram,1500,2021,36860,2025-09-24,OH,Sold
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,ZBG2847G9872JP3S4,Nisan,Sentra,2017,15007,2025-09-01,MS,Pending
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetauto.com,555-654-2200,N52F2XLMA6VSXGJXY,Ford,Mustang,2017,27374.09,28/03/2024,GA,delivered
D014,E1027,Mark Roberts,Sale advisor,2024-03-15,mark.roberts@sunsetautos.com,555-300-7890,G1Y7NEJZ2ZF5FHW4C,Ram,1500,2021,41706.29,2025-01-20,FL,Pending
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,GKYAE92C8ULB2ZKML,BMW,X3,2018,33355.36,2023-08-27,NC,soldd
D014,E1028,Lisa Carter,Sales Associate,2022-08-08,lisa.carter@sunsetautos.com,555-220-6677,50S7VBX8FUW2038TD,For,Mustang,2018,31428.19,2024-07-07,NY,Sold
D003,E1005,David Wilson,Sales Associate,2019-05-18,david.wilson @sunsetautos.com,(555) 878-2211,NU9NVRZ4L38P42WXS,Toyota,Corolla,2019,19112.83,2025-10-16,FL,In Progress
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,4YCZBWXD0CMU26LAD,Honda,Accord,2021,29265,2023-11-25,TX,cancelled
D007,E1013,Kevin Martin,Sales consultant,2016-01-11,kevin.martin@sunsetautos.com,555-321-9090,SBE3JYZHZCJAWYBMG,Honda,Civic LX,2015,12303,11-05-2023,MI,Delivered
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,SZBUL2ZM6TK41MZHD,Hyundai,Kona,2021,20564.67,2024/07/18,OH,Sold 
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,WZZXR6C3J7MG36NS5,Honda,Civic LX,2013,8500,2022-11-28,CA,Delivered
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,52LAD4RF4SBSYE48D,Hyundai,Kona,2021,21406,05-20-2022,CA,Cancelled
D002,E1003,Michaelbrown,Sales Asociate,2021-07-01,michael.brown@sunsetautos.com,5554441212,CW9ZFVKDK0S2W0CKM,Nissan,Leaf,2016,10208,2023-04-05,NV,Pending
D007,E1013,Kevin Martin,Sales consultant,2016-01-11,kevi.martin@sunseautos.com,555-321-9090,NWS40RFCL77HGXB3K,Nissan,Altima,2016,16368,2022-09-15,OH,Delivered
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,8RKLGS2EX5P647HBZ,Ford,Mustang,2018,26847.53,2024-06-01,AZ,Pending
D011,E1022,Betty Green,Sales Advisor,2022-04-21,betty.green@sunsetautos.com,555 778 9900,1S8CPWZDLX9252DSD,Chrysler,Pacifica,2019,24953.46,2024-09-07,TX,Sold
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,MEDXGSSU1DGWLKAGS,Nissan,Rogue Sport,2018,18453,2024-05-08,GA,Sold
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,F7S1A69W847MCCBZ,Ford,Mustang,2016,28846,13/02/2025,NC,Delivered
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,TW0T037K2ZY1HM64,Toyta,Corolla,2020,$17737.92,2024-09-26,NV,Pending
D006,E1011,Daniel White,Sales Associate,2020-04-03,daniel.white@sunsetautos.com,555-600-1234,RB008P6GN7VCLJPV1,Ford,Mustang,2018,28410.35,2023-10-29,SC,SOLD
D003,E1005,David Wilson,Sales Associate,2019-05-18,david.wilson @sunsetautos.com,(555) 878-2211,9RH23P3T7BT1X1197,Honda,Civic,2016,15814.97,25/07/2023,California,SOLD
D003,E1005,David Wilson,Sales Associate,2019-05-18,david.wilson @sunsetautos.com,(555) 878-2211,HL7D1YRUECTD1KGF5,Hyundai,Kona,2021,21479.74,2024-04-04,Arizona,Sold
D006,E1012,Patricia Harris,Sales Mnager,2019-08-19,patricia.harris@sunsetautos.com,555-789-4561,7V5DXLJG8HHU3Y3ZG,Nisssan,Leaf,2018,11676.93,29/02/2024,VA,Delivered
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,Z5M3G3W3P89EFPD2L,Hyundai,Elantra,2021,$21775.97,2022-03-27,Washington,In Transit
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,YUCCWDS7LZV0Y9RY3,Jep,Cherokee,2016,$19485.65,04-20-2025,CO,Sold
D002,E1003,Michaelbrown,Sales Asociate,2021-07-01,michael.brown@sunsetautos.com,5554441212,EMXET83MGMN2CH2RT,Chrysler,300,2017,21443.48,2022-03-25,CA,pending
D005,E1010,Linda Jackson,sale asociate,2017-12-15,linda.jackson@sunsetautos.com,555-200-7788,4W06JUCMG67NYF32,Jep,Cherokee,2016,21682.90,2025-03-20,MI,Delivered
D007,E1013,Kevin Martin,Sales consultant,2016-01-11,kevin.marin@sunsetautos.com,555-321-9090,UGRD3SMS4XWAGGWVU,Ford,Mustang,2018,$27081.56,2025-07-28,TX,Sold
D002,E1003,Michaelbrown,Sales Asociate,2021-07-01,michael.brown@sunsetautos.com,5554441212,4EY3UAVGW8ZNEN6CX,Honda,CR-V,2015,22898.66,14/04/2024,CA,Pending
D005,E1010,Linda Jackson,sale asociate,2017-12-15,linda.jackson@sunsetautos.com,555-200-7788,MS71144MLZRR1FTFE,Ford,F-150,2018,35103.01,2024-10-20,NC,Sold
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetautos.com,555-654-2200,WRSTP70G14TC940VM,Honda,CR-V,2017,24068,2025-03-31,ny,Sold 
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,0U7AS44VXPXG72YCT,Honda,CR-V,2015,22285.37,2025-07-01,SC,Pending
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,45T6B3G6B4DFT5FFB,Chevrolet,Equinox,2017,20598,26/07/2023,NY,In Transit
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,G18VTMPVP04XBUXBY,Toyota,RAV4,2019,25446.80,26/09/2024,NY,Sold 
D002,E1003,Michaelbrown,Sales Asociate,2021-07-01,michael.brown@sunsetautos.com,5554441212,HWCJYDSX84M1W9E3S,Hyundai,Elantra,2017,15893.58,2023-04-24,OH,pending
D005,E1010,Linda Jackson,sale asociate,2017-12-15,linda.jackson@sunsetautos.com,555-200-7788,FPAV90K86Z17DP1X3,Toyta,RAV4,2017,27113,2025-10-07,NC,DELIVERED
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,3F7D5RH5WUZ664M3J,Toyota,Tacoma,2021,31915.01,2025/06/11,TX,Sold
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,V9YJzN56TBS71637V,Tesla,Model Y,2021,47534,2022-11-14,Florida,Sold
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,CUC302Z9KSVTYSY40,Honda,Civic,2020,20220.90,2025-11-28,CA,Sold
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,03EF92XFFGX9P5U2,Hyundai,Sonata,2015,$12522.42,14/06/2025,AZ,Pending
D005,E1010,Linda Jackson,sale asociate,2017-12-15,linda.jackson@sunsetautos.com,555-200-7788,KB0J02Y0BEULRRAMM,Chevrolet,Malibu,2017,16756.84,2025-11-11,CO,DELIVERED
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,5SPFT69YLT6WWJANX,Honda,Accord,2016,19340,2023/01/29,CA,Delivered
D003,E1006,Jessica Moore,Sales Consultant,2018-09-09,jessica.moore@sunsetautos.com,555-120-33,87WGPFP0E9NAKZ90N,Chevrolet,Silverado,2020,38843.98,2025-06-11,New York,IN PROGRESS
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,WEL1Y0H16ZMPPGRWF,Chevrolet,Tahoe,2017,37120.28,30/01/2025,Michigan,PENDING
D005,E1010,Linda Jackson,sale asociate,2017-12-15,linda.jackson@sunsetautos.com,555-200-7788,DGME9XK7NVFFV2FN,Honda,Accord,2019,24667.29,05-07-2025,CO,Cancelled 
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,0WXX634SWXWHMGK3U,Foord,Fusion,2017,-12094.30,16/04/2022,Mississippi,Pending
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,LTJH2K39JKF8Z2L11,Hyundai,Tucson,2021,28946.09,2022-03-09,VA,Delivered
D012,E1023,George Baker,Sales Associate,2018-09-31,george.baker@sunsetautos.com,555-431-7781,BC6UY8JTN6HKZFVYM,Foord,Explorer,2017,29223.55,05-17-2025,VA,sold
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,ZW7T52YCBTF99Y42T,Ram,1500,2016,29246.66,05-21-2022,TX,sold
D008,E1015,Steven Perez,Internet Sales,2022-10-05,steven.perez@sunsetautos.com,555-812-0000,1D3JJBFGN1AU7U5FA,Chevrolet,Equinox,2021,28550.53,2022/05/25,OR,Sold
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,D0RW5JSZF37PDYRJ2,Acura,MDX,2018,29348.24,2025/04/17,AZ,Sold
D012,E1023,George Baker,Sales Associate,2018-09-31,george.baker@sunsetautos.com,555-431-7781,LLAHPKS0PC499Y4W4,Toyota,RAV4,2019,27407.19,2024-07-01,PA,Delivered 
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,7XZYL98U6UFEV1L45,Chevrolet,Tahoe,2019,38707,10-04-2022,MI,Sold
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,4SADPZ9MDH2NCFX7K,Honda,Civic LX,2018,14848,2023/02/09,CA,SOLD
D012,E1024,Donna Nelson,General Manager,2019-02-10,donna.nelson@sunsetautos.com,555-654-2200,9CUAPNWAEYR5S0228,Nissan,Leaf,2016,9667,04-14-2023,PA,In Transit
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,YP2WEGKZ35K90CLFZ,Ford,Mustang,2022,34986.31,11-21-2025,WA,SOLD
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,79UV2A5B7YFG9E670,Chevrolet,Tahoe,2020,39680,2022-09-09,UT,Sold
D002,E100,Emily Davis,General Manger,2020-11-31,emily.davis@sunsetautos.com,555-999-1122,7U554Z1XC7B0XWTPW,Honda,Civic,2021,23736.19,2025-07-22,GA,delivred
D009,E1017,Thomas Allen,Sales Associate,2020-06-30,thomas.allen@sunsetautos.com,555-412-7788,HZP066HDDHHYT66RV,BMW,328i,2017,19713.43,09-27-2023,PA,Sold
D002,E1003,Michaelbrown,Sales Asociate,2021-07-01,michael.brown@sunsetautos.com,5554441212,WG2Y06PXKSK00ZBZ8,Toyota,RAV4,2019,25969,2023-06-30,AL,delivred
D002,E1003,Michaelbrown,Sales Asociate,2021-07-01,michael.brown@sunsetautos.com,5554441212,W5AWB6GT25GT88SVH,Tesla,Model Y,2022,47007.98,2025-08-02,MI,In Transit
D005,E1010,Linda Jackson,sale asociate,2017-12-15,linda.jackson@sunsetautos.com,555-200-7788,CG5C16UC84MXXG2KH,Jeep,Grand Cherokee,2016,$23320.28,2023-10-08,FL,Delivered
D006,E1011,Daniel White,Sales Associate,2020-04-03,daniel.white@sunsetautos.com,555-600-1234,3C8D6JJPUFPRZGNAE,Toyota,Camry,2020,23617.17,2022-06-28,NV,Delivered 
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,BNAD6R040K1B9MYM3,Toyota,Camry,2020,24971.77,2025-10-31,CA,delivered
D014,E1028,Lisa Carter,Sales Associate,2022-08-08,lisa.carter@sunsetautos.com,555-220-6677,ETLXL1FG8KYW2X5TU,Chrysler,300,2020,$21216.76,2023/03/12,TX,Pending 
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,GP549WGU8FT1JLBET,Chevrolet,Tahoe,2016,40160.58,16/04/2023,ca,Sold
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,374GS61K0A737E3MG,Ram,1500,2017,31491.08,2022-07-28,CA,Delivered
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,46WGF2CXRB1TC8ARW,Toyota,Camry,2015,21432.75,23/12/2025,NV,sold
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,YSES2JYL2AJMH4B96,Hyundai,Elantra,2016,13291.60,01-28-2023,WA,SOLD
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,F7WYT1PZHBLFWDFKS,Chevrolet,Tahoe,2018,38950,2024-05-31,IL,Sold
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,DWEJT1AYF2TRXPS51,Honda,Civic LX,2014,8510,07-25-2022,FL,Delivered
D006,E1012,Patricia Harris,Sales Mnager,2019-08-19,patricia.harris@sunsetautos.com,555-789-4561,RF7SCRRMT35Y8TYHA,Ford,Mustang,2019,32815.50,2023-07-02,NV,Sold
D011,E1022,Betty Green,Sales Advisor,2022-04-21,betty.green@sunsetautos.com,555 778 9900,0W73HGGD772W50VZ3,Honda,Civic,2016,$17729.15,2022-07-15,CA,Delivered
D004,E1008,Amanda Anderson,sale Consultant,2022-06-25,amanda.anderson@sunsetautos.com,555-300-4567,41M3EPJ37C556506C,Toyota,Corolla,2018,18611.69,2023-07-27,FL,Sold
D009,E1018,Karen Young,Sales Consultant,2015-03-22,karen.young@sunsetautos.com,555-222-3344,3MMC3LVNLRNSDKPRT,Tesla,Model Y,2020,48559.17,05-23-2022,CA,Delivered
D005,E1010,Linda Jackson,sale asociate,2017-12-15,linda.jackson@sunsetautos.com,555-200-7788,2XJWFJ9YS7DC1TTYV,Kia,Optima,2020,$17080.63,2025-05-04,FL,Delivered
D013,E1025,Edward Carter,Sales Associate,2021-01-04,edward.carter@sunsetautos.com,555-901-2211,WJ0YB7452BMCRJLHS,Jeep,Wrangler,2017,0,2025-01-29,TX,Sold
D009,E1017,Thomas Allen,Sales Associate,2020-06-30,thomas.allen@sunsetautos.com,555-412-7788,8NETLW03MH72WWH4A,BMW,328i,2017,19945.90,2025-07-17,Washington,In Progress 
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,F80W0UE2U8JEDU23J,Honda,Civic LX,2017,$10137.74,2023-09-25,ZZ,Pending
D009,E1017,Thomas Allen,Sales Associate,2020-06-30,thomas.allen@sunsetautos.com,555-412-7788,NNA098KSP2A4DFTY5,Honda,Accord,2015,21357.74,2022-02-16,FL,Delivered
D008,E1015,Steven Perez,Internet Sales,2022-10-05,steven.perez@sunsetautos.com,555-812-0000,BJZEJCHKZJSRK5AUN,For,Mustang,2015,24751.27,07-19-2024,AL,Delivered
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,6Y6WHWMW6S3L1JZFS,Tota,RAV4,2022,$33863.01,09-26-2022,NC,CANCELLED
D015,E1029,Anthony Phillips,Internet Sales,2023-06-01,anthony.phillips@sunsetautos.com,555-789-1111,68L107HY2WRCLDRUB,Tota,Tacoma,2019,31157.14,2022-06-28,Colorado,delivered
D001,e1001,John Miller,Sale Associate,2022-03-14,john.miller@sunsetautos.com,555-213-7788,JJ0TKCR3RDFUDGYK6,Honda,Civic,2021,20754.95,2025-02-15,NY,Delivered 
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,RPYU5WLLSX3377FZS,Chevrolet,Tahoe,2021,45377.57,2022/03/14,ZZ,Delivered 
D011,E1022,Betty Green,Sales Advisor,2022-04-21,betty.green@sunsetautos.com,555 778 9900,63EWWK598SXXTDVMS,onda,CR-V,2015,21728.42,2024/08/24,Michigan,Sold
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,MZM97RY6NS9GRSB7R,Jeep,Wrangler,2018,34447.41,2023-11-22,TX,PENDING
D004,E1008,Amanda Anderson,sale Consultant,2022-06-25,amanda.anderson@sunsetautos.com,555-300-4567,DSRZCXE2DJSJXGB8F,Chrysler,Pacifica,2019,27840,2023-07-16,VA,Sold
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,L00FJXR9C8EFSZBZR,Hundai,Elantra,2017,17170,2023/12/30,California,Delivered
D007,E1013,Kevin Martin,Sales consultant,2016-01-11,kevin.martin@sunsetautos.com,555-321-9090,9JU3SB4H3JE04SXJA,Toyota,Tacoma,2022,40883,2022-06-03,NV,sold
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,9CCGCFV3GDPK899GP,Nissan,Sentra,2021,17548,2024-05-08,al,Sold
D007,E1013,Kevin Martin,Sales consultant,2016-01-11,kevin.martin@sunsetautos.com,555-321-9090,1Y2L17MCA7K8LAHV5,Chevrolet,Tahoe,2016,-38607.11,2023-03-14,FL,SOLD
D011,E1022,Betty Green,Sales Advisor,2022-04-21,betty.green@sunsetautos.com,555 778 9900,GTZVP36FT17TC4193,Jep,Cherokee,2016,19608.43,2022-07-25,mi,Delivered
D005,E1009,Robert Thomas,Sales Associate,2021-02-28,robert.thomas@sunsetautos.com,555-411-8890,5PKBCJZZ4YPS777SB,Ford,Explorer,2022,36182.55,2022-07-18,WA,in progress
D006,E1011,Daniel White,Sales Associate,2020-04-03,daniel.white@sunsetautos.com,555-600-1234,BDYVC9CP826S97JW1,Toyta,Tacoma,2021,33826,2023/03/26,OR,SOLD
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,UG53XU31K98NZG1LK,Ford,Explorer,2016,28304,2024-05-13,ZZ,DELIVERED
D002,E1003,Michaelbrown,Sales Asociate,2021-07-01,michael.brown@sunsetautos.com,5554441212,0CTGL9AYE324CHMPJ,Tesla,Model Y,2020,48200.94,2024-10-16,Texas,Sold
D013,E1025,Edward Carter,Sales Associate,2021-01-04,edward.carter@sunsetautos.com,555-901-2211,AKLTKT2NES6S6EW0C,Toyota,RAV4,2017,26715.67,11-04-2022,Texas,sold
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,F9HGJX1KW83PVECR,Nissan,Altima,2019,0,2022-10-17,CA,Sold
D009,E1017,Thomas Allen,Sales Associate,2020-06-30,thomas.allen@sunsetautos.com,555-412-7788,WW5C903AUD16GV96,Ford,F-150,2020,$37605.80,2023-04-26,IL,DELIVERED
D007,E1013,Kevin Martin,Sales consultant,2016-01-11,kevin.martin@sunsetautos.com,555-321-9090,5TT5ARSGR2VFM2WEA,BMW,328i,2016,20364.00,03-25-2022,TX,Sold
D010,E1020,Nancy Wright,General Manager,2014-07-17,nancy.wrightsunsetautos.com,555-888-4321,YV3GLXR2C1VBDU5V2,Chevrolet,Tahoe,2022,$45434.42,2023-07-25,MS,Delivered
D004,E1007,Chris Taylor,Sales associate,2023/01/10,chris.taylor@sunsetautos.com,555-870-1234,E58R7XWNNC5GHE5G4,onda,Civic,2022,25912.85,2025-04-01,Washington,Sold 
D001,E1002,SarahJohnson,Sales associate,03/22/2021,sarah.johnson@sunseatutos,555-310-8899,3Y0LRG7BPR0SADWM1,Kia,Optima,2017,12742.79,2025/03/13,GA,Delivered
D010,E1019,Paul King,Sales Associate,2019-11-05,paul.king@sunsetautos.com,555-119-8877,KNZ1YSK716FTFSUNH,Chevrolet,Malibu,2018,16565.43,15/08/2024,TX,delivred
D008,E1016,Jennifer Hall,Internet Sales,2021-13-01,jennifer.hall@sunsetautos.com,555-700-8899,N0T2W2P5AGVX08ARS,Ford,Escape,2019,$18921.36,2022/09/04,CA,delivred
D012,E1023,George Baker,Sales Associate,2018-09-31,george.baker@sunsetautos.com,555-431-7781,HDFX4E3E6NTT9FJFr,BMW,X3,2018,30541.81,10-17-2022,CA,delivred
D009,E1017,Thomas Allen,Sales Associate,2020-06-30,thomas.allen@sunsetautos.com,555-412-7788,86S30X3EJJEJJB3PF,Ford,Explorer,2022,$34834.18,2025-10-04,Pennsylvania,Delivered
D015,E1030,Mary Campbell,Sales Associate,2022-12-12,mary.campbell@sunsetautos.com,555-678-9901,E364UASKRERMYJK26,Honda,Civic,2017,18762.02,2022-11-08,NY,Sold
